Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
5923,41991,12/18/2011,Low,35,543.22,0,Regular Air,68.44,14.58,7.4,Philip Brown,Prince Edward Island,Atlantic,Corporate,Furniture,Office Furnishings,DAX Clear Channel Poster Frame,Small Box,0.48,12/22/2011
5924,41991,12/18/2011,Low,18,813.9,0.06,Regular Air,256.66,45.98,4.8,Philip Brown,Prince Edward Island,Atlantic,Corporate,Furniture,Office Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,Wrap Bag,0.68,12/22/2011
5981,42400,8/9/2012,Low,44,865.27,0.03,Regular Air,11.55,19.98,4,Giulietta Baptist,Prince Edward Island,Atlantic,Home Office,Technology,Computer Peripherals,Belkin 105-Key Black Keyboard,Small Box,0.68,8/11/2012
5982,42400,8/9/2012,Low,41,429.28,0.06,Regular Air,-168.95,10.97,6.5,Giulietta Baptist,Prince Edward Island,Atlantic,Home Office,Technology,Computer Peripherals,Micro Innovations 104 Keyboard,Small Box,0.64,8/14/2012
6036,42754,8/24/2010,Critical,31,341.71,0.04,Regular Air,32.19,10.98,5.14,Paul Gonzalez,Prince Edward Island,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,GBC Imprintable Covers,Small Box,0.36,8/25/2010
6055,42918,5/22/2011,High,46,648.26,0.07,Regular Air,30.48,14.27,7.27,Logan Haushalter,Prince Edward Island,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,"GBC Laser Imprintable Binding System Covers, Desert Sand",Small Box,0.38,5/24/2011
6056,42918,5/22/2011,High,46,410.43,0.1,Regular Air,-54.58,9.49,5.76,Logan Haushalter,Prince Edward Island,Atlantic,Corporate,Technology,Office Machines,"Sharp EL501VB Scientific Calculator, Battery Operated, 10-Digit Display, Hard Case",Medium Box,0.39,5/24/2011
6059,42944,11/18/2012,Critical,43,9750.55,0,Delivery Truck,1061.61,216.6,64.2,Filia McAdams,Prince Edward Island,Atlantic,Small Business,Furniture,Chairs & Chairmats,Hon Multipurpose Stacking Arm Chairs,Jumbo Drum,0.59,11/19/2012
6219,44037,6/28/2012,High,39,835.55,0.07,Regular Air,326.43,22.23,5.08,Carlos Soltero,Prince Edward Island,Atlantic,Consumer,Furniture,Office Furnishings,"Executive Impressions 14""",Small Pack,0.41,6/30/2012
6220,44037,6/28/2012,High,38,1799.6115,0.07,Regular Air,557.6,55.99,1.25,Carlos Soltero,Prince Edward Island,Atlantic,Consumer,Technology,Telephones and Communication,Accessory2,Small Pack,0.55,6/30/2012
6270,44387,2/4/2009,Low,50,1441.57,0.07,Express Air,475.26,29.89,1.99,Erica Bern,Prince Edward Island,Atlantic,Corporate,Technology,Computer Peripherals,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Small Pack,0.5,2/9/2009
6271,44387,2/4/2009,Low,20,173.09,0.03,Regular Air,-6.71,8.34,4.82,Erica Bern,Prince Edward Island,Atlantic,Corporate,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,Small Box,0.4,2/8/2009
6295,44576,12/25/2009,Not Specified,38,5016.25,0.01,Delivery Truck,-189.35,124.49,51.94,Greg Guthrie,Prince Edward Island,Atlantic,Small Business,Furniture,Tables,Bevis 36 x 72 Conference Tables,Jumbo Box,0.63,12/26/2009
6417,45601,9/26/2011,High,47,945.03,0,Regular Air,267.64,19.98,5.97,Dan Reichenbach,Prince Edward Island,Atlantic,Corporate,Office Supplies,Paper,Xerox 1936,Small Box,0.38,9/28/2011
6419,45606,9/22/2011,Medium,38,325.75,0.1,Regular Air,-124.25,8.75,8.54,Jim Sink,Prince Edward Island,Atlantic,Corporate,Furniture,Office Furnishings,"Eldon® 400 Class™ Desk Accessories, Black Carbon",Small Pack,0.43,9/24/2011
6420,45606,9/22/2011,Medium,24,136.42,0.09,Regular Air,-8.38,5.85,2.27,Jim Sink,Prince Edward Island,Atlantic,Corporate,Office Supplies,Pens & Art Supplies,"Dixon My First Ticonderoga Pencil, #2",Wrap Bag,0.56,9/23/2011
6480,46119,2/15/2009,Critical,23,93.05,0.03,Regular Air,15.27,3.8,1.49,Carlos Soltero,Prince Edward Island,Atlantic,Consumer,Office Supplies,Binders and Binder Accessories,Durable Pressboard Binders,Small Box,0.38,2/17/2009
6481,46119,2/15/2009,Critical,20,154.13,0.07,Regular Air,57.31,7.98,1.25,Carlos Soltero,Prince Edward Island,Atlantic,Consumer,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Wrap Bag,0.35,2/17/2009
6482,46119,2/15/2009,Critical,46,18824.42,0.07,Delivery Truck,-575.35,417.4,75.23,Carlos Soltero,Prince Edward Island,Atlantic,Consumer,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,Jumbo Box,0.79,2/16/2009
6574,46756,10/11/2009,Medium,3,33.64,0.01,Regular Air,-22.45,7.28,11.15,Chuck Magee,Prince Edward Island,Atlantic,Corporate,Office Supplies,Paper,"Array® Parchment Paper, Assorted Colors",Small Box,0.37,10/13/2009
6700,47714,3/10/2011,Medium,30,176.15,0.01,Regular Air,-125.36,5.53,6.98,Philip Brown,Prince Edward Island,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,Avery Durable Poly Binders,Small Box,0.39,3/11/2011
6715,47846,8/11/2012,High,5,66.43,0.01,Regular Air,-9.45,10.68,13.04,Hilary Holden,Prince Edward Island,Atlantic,Corporate,Furniture,Office Furnishings,Dana Swing-Arm Lamps,Large Box,0.6,8/13/2012
6718,47846,8/11/2012,High,37,241.14,0.08,Regular Air,-120.08,6.68,6.93,Hilary Holden,Prince Edward Island,Atlantic,Corporate,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),Small Box,0.37,8/12/2012
6722,47876,12/25/2009,High,8,365.22,0.04,Regular Air,58.08,46.89,5.1,Greg Guthrie,Prince Edward Island,Atlantic,Small Business,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,Medium Box,0.46,12/27/2009
6749,48067,6/29/2012,Low,31,3229.66,0.05,Express Air,695.06,125.99,3,Jennifer Braxton,Prince Edward Island,Atlantic,Small Business,Technology,Telephones and Communication,270c,Small Box,0.59,7/1/2012
6750,48067,6/29/2012,Low,24,4010.9375,0,Express Air,630.7,195.99,8.99,Jennifer Braxton,Prince Edward Island,Atlantic,Small Business,Technology,Telephones and Communication,T28 WORLD,Small Box,0.6,6/29/2012
6772,48199,1/18/2009,Not Specified,47,672.46,0.1,Regular Air,279.74,15.74,1.39,Erica Bern,Prince Edward Island,Atlantic,Corporate,Office Supplies,Envelopes,"#10-4 1/8 x 9 1/2"""" Premium Diagonal Seam Envelopes""""",Small Box,0.4,1/21/2009
6879,49029,5/20/2012,High,49,8223.07,0.06,Express Air,2549.4,195.99,3.99,Jim Sink,Prince Edward Island,Atlantic,Corporate,Technology,Telephones and Communication,CF 888,Small Box,0.59,5/22/2012
6899,49216,3/19/2009,High,11,259.69,0.1,Regular Air,-45.82,24.92,12.98,Noah Childs,Prince Edward Island,Atlantic,Home Office,Office Supplies,Binders and Binder Accessories,GBC Standard Therm-A-Bind Covers,Small Box,0.39,3/19/2009
6900,49216,3/19/2009,High,9,2503.86,0.06,Delivery Truck,-172.48,270.97,28.06,Noah Childs,Manitoba,Prarie,Home Office,Technology,Office Machines,Epson LQ-570e Dot Matrix Printer,Jumbo Drum,0.56,3/19/2009
6901,49216,3/19/2009,High,29,374.67,0,Express Air,30.63,12.28,6.35,Noah Childs,Manitoba,Prarie,Home Office,Office Supplies,Paper,Staples Premium Bright 1-Part Blank Computer Paper,Small Box,0.38,3/20/2009
7005,49990,9/5/2009,Not Specified,11,5155.35,0,Delivery Truck,501.51,442.14,14.7,Evan Minnotte,Manitoba,Prarie,Corporate,Technology,Office Machines,Okidata ML390 Turbo Dot Matrix Printers,Jumbo Drum,0.56,9/5/2009
7018,50081,11/3/2009,Not Specified,7,538.51,0,Delivery Truck,-88.75,70.98,26.74,Guy Armstrong,Manitoba,Prarie,Corporate,Furniture,Bookcases,"Hon Metal Bookcases, Black",Jumbo Box,0.6,11/4/2009
7063,50404,3/26/2011,High,18,3780.43,0.05,Regular Air,905.57,210.55,9.99,Guy Armstrong,Manitoba,Prarie,Corporate,Office Supplies,Storage & Organization,"24 Capacity Maxi Data Binder Racks, Pearl",Small Box,0.6,3/27/2011
7064,50404,3/26/2011,High,10,1961.68,0.04,Regular Air,-367,182.55,69,Guy Armstrong,Manitoba,Prarie,Corporate,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",Large Box,0.72,3/28/2011
7116,50784,2/10/2012,High,20,638.72,0.04,Regular Air,-130.88,32.98,5.5,Chuck Magee,Manitoba,Prarie,Corporate,Technology,Computer Peripherals,PC Concepts 116 Key Quantum 3000 Keyboard,Small Box,0.75,2/11/2012
7129,50850,5/6/2009,Critical,2,942.42,0.02,Delivery Truck,-634.87,417.4,75.23,Greg Guthrie,Manitoba,Prarie,Small Business,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,Jumbo Box,0.79,5/7/2009
7161,51075,11/23/2010,Not Specified,43,1290.2065,0.06,Express Air,-160.68,35.99,5,Carlos Soltero,Manitoba,Prarie,Small Business,Technology,Telephones and Communication,Accessory17,Wrap Bag,0.82,11/25/2010
7209,51461,2/10/2011,Not Specified,43,858.53,0.07,Regular Air,-97.54,19.99,11.17,Greg Guthrie,Manitoba,Prarie,Corporate,Furniture,Office Furnishings,Telescoping Adjustable Floor Lamp,Large Box,0.6,2/12/2011
7232,51558,3/29/2010,Not Specified,34,245.4,0,Regular Air,-87.27,6.68,6.92,Greg Guthrie,Manitoba,Prarie,Corporate,Office Supplies,Paper,Xerox 1898,Small Box,0.37,3/29/2010
7233,51558,3/29/2010,Not Specified,47,4177.66,0.04,Delivery Truck,85.29,85.29,60,Greg Guthrie,Manitoba,Prarie,Corporate,Furniture,Tables,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",Jumbo Drum,0.56,3/29/2010
7310,52130,9/5/2012,Low,13,63.33,0,Regular Air,-39.96,4.13,5.34,Carlos Soltero,Manitoba,Prarie,Consumer,Office Supplies,Binders and Binder Accessories,ACCOHIDE® Binder by Acco,Small Box,0.38,9/7/2012
7311,52130,9/5/2012,Low,36,1436.55,0.1,Regular Air,-4.01,40.89,18.98,Carlos Soltero,Manitoba,Prarie,Consumer,Furniture,Office Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,Small Box,0.57,9/7/2012
7363,52482,1/31/2011,Critical,21,848.2,0.06,Express Air,163.78,40.98,5.33,Greg Guthrie,Manitoba,Prarie,Corporate,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,Small Box,0.57,1/31/2011
7364,52482,1/31/2011,Critical,30,717.21,0,Regular Air,217.06,22.23,3.63,Greg Guthrie,Manitoba,Prarie,Corporate,Furniture,Office Furnishings,"Executive Impressions 14 Contract Wall Clock""""",Small Pack,0.52,2/2/2011
7480,53410,8/7/2009,Critical,44,642.8,0.08,Regular Air,-253.11,14.81,13.32,Christopher Schild,Manitoba,Prarie,Corporate,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Small Box,0.43,8/9/2009
7493,53477,5/5/2012,High,32,3114.05,0.01,Delivery Truck,-1207.18,95.95,74.35,Joy Smith,Manitoba,Prarie,Corporate,Furniture,Chairs & Chairmats,Bevis Steel Folding Chairs,Jumbo Drum,0.57,5/7/2012
7494,53477,5/5/2012,High,27,8161.93,0.06,Delivery Truck,1261.44,300.98,64.73,Joy Smith,Manitoba,Prarie,Corporate,Furniture,Chairs & Chairmats,"Global Leather and Oak Executive Chair, Black",Jumbo Drum,0.56,5/6/2012
7495,53477,5/5/2012,High,36,1314.65,0.06,Regular Air,536.87,37.94,5.08,Joy Smith,Manitoba,Prarie,Corporate,Office Supplies,Paper,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",Wrap Bag,0.38,5/7/2012
7496,53477,5/5/2012,High,28,4479.16,0.07,Regular Air,610.9,161.55,19.99,Joy Smith,Manitoba,Prarie,Corporate,Office Supplies,Storage & Organization,Fellowes Super Stor/Drawer® Files,Small Box,0.66,5/7/2012
7497,53508,11/10/2009,High,13,1072.22,0.03,Regular Air,149.64,80.98,7.18,Joy Smith,Manitoba,Prarie,Consumer,Technology,Computer Peripherals,Logitech Cordless Navigator Duo,Small Box,0.48,11/12/2009
7498,53508,11/10/2009,High,25,342.85,0.06,Regular Air,-32.42,13.99,7.51,Joy Smith,Manitoba,Prarie,Consumer,Technology,Office Machines,Sharp EL500L Fraction Calculator,Medium Box,0.39,11/12/2009
7499,53508,11/10/2009,High,4,62.48,0.06,Regular Air,1.06,15.04,1.97,Joy Smith,Manitoba,Prarie,Consumer,Office Supplies,Paper,White GlueTop Scratch Pads,Wrap Bag,0.39,11/10/2009
7522,53703,6/14/2010,Not Specified,14,1966.26,0.06,Regular Air,-34.79,140.85,19.99,Guy Armstrong,Manitoba,Prarie,Corporate,Office Supplies,Storage & Organization,"Fellowes Strictly Business® Drawer File, Letter/Legal Size",Small Box,0.73,6/15/2010
7562,54115,1/7/2012,Low,24,114.17,0.01,Regular Air,-80.05,4.37,5.15,Brian Moss,Manitoba,Prarie,Corporate,Office Supplies,Appliances,"Eureka Sanitaire ® Multi-Pro Heavy-Duty Upright, Disposable Bags",Small Box,0.59,1/12/2012
7563,54115,1/7/2012,Low,39,197.11,0.03,Regular Air,-89.42,4.98,4.95,Brian Moss,Manitoba,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Cardinal Holdit Business Card Pockets,Small Box,0.37,1/12/2012
7607,54437,12/19/2010,High,15,653.871,0.09,Regular Air,-311.05,55.99,5,Logan Haushalter,Manitoba,Prarie,Corporate,Technology,Telephones and Communication,Accessory36,Small Pack,0.83,12/19/2010
7616,54501,11/29/2012,Critical,36,2039.082,0.01,Regular Air,481.7,65.99,4.99,Guy Armstrong,Manitoba,Prarie,Corporate,Technology,Telephones and Communication,T193,Small Box,0.57,11/30/2012
7617,54501,11/29/2012,Critical,16,225.46,0.09,Regular Air,-33.03,13.99,7.51,Guy Armstrong,Manitoba,Prarie,Corporate,Technology,Office Machines,Sharp EL500L Fraction Calculator,Medium Box,0.39,12/1/2012
7618,54501,11/29/2012,Critical,38,783.96,0.05,Regular Air,-1195.29,20.34,35,Guy Armstrong,Manitoba,Prarie,Corporate,Office Supplies,Storage & Organization,Tennsco Commercial Shelving,Large Box,0.84,12/1/2012
7642,54753,4/18/2009,Medium,36,4711.244,0.06,Regular Air,1380.32,155.99,3.9,Christopher Schild,Manitoba,Prarie,Corporate,Technology,Telephones and Communication,T39m,Small Box,0.55,4/19/2009
7690,55138,9/24/2009,High,22,1132.54,0,Regular Air,-628.38,48.91,35,Jim Sink,Manitoba,Prarie,Corporate,Office Supplies,Storage & Organization,Tennsco Industrial Shelving,Large Box,0.83,9/25/2009
7713,55271,3/11/2011,Medium,16,1648.33,0.07,Delivery Truck,-210.14,100.89,42,Carlos Soltero,Manitoba,Prarie,Consumer,Furniture,Chairs & Chairmats,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Jumbo Drum,0.61,3/13/2011
7722,55331,12/13/2010,High,13,50.35,0.05,Regular Air,-8.24,3.69,2.5,Jennifer Braxton,Manitoba,Prarie,Small Business,Office Supplies,Envelopes,Colored Envelopes,Small Box,0.39,12/15/2010
7769,55618,1/21/2012,Medium,48,1494.232,0.04,Regular Air,479.95,35.99,1.25,Brian Moss,Manitoba,Prarie,Corporate,Technology,Telephones and Communication,Accessory13,Small Pack,0.57,1/22/2012
7924,56645,1/6/2012,Low,46,1483.49,0.02,Regular Air,65.82,30.98,17.08,Harold Engle,Manitoba,Prarie,Home Office,Office Supplies,Paper,Xerox 197,Small Box,0.4,1/6/2012
7925,56645,1/6/2012,Low,42,14729.36,0.07,Delivery Truck,3277.57,348.21,40.19,Harold Engle,Manitoba,Prarie,Home Office,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,Jumbo Box,0.62,1/8/2012
7949,56803,12/10/2009,Not Specified,42,258.19,0.1,Regular Air,-103.27,6.48,5.9,Carlos Soltero,Manitoba,Prarie,Small Business,Office Supplies,Paper,Xerox 1976,Small Box,0.37,12/10/2009
8001,57159,2/12/2010,Critical,17,4621.1,0.09,Delivery Truck,-635.65,280.98,57,Hilary Holden,Manitoba,Prarie,Corporate,Furniture,Chairs & Chairmats,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Jumbo Drum,0.78,2/13/2010
8002,57159,2/12/2010,Critical,42,460.2,0.01,Regular Air,-214.39,9.99,11.59,Hilary Holden,Manitoba,Prarie,Corporate,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),Small Box,0.4,2/12/2010
8056,57507,6/26/2009,Critical,10,155.45,0.03,Regular Air,-19.68,15.01,8.4,Logan Haushalter,Manitoba,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Small Box,0.39,6/29/2009
8132,58117,2/20/2011,Critical,42,134.86,0.04,Regular Air,-62.84,3.14,1.92,Erica Bern,Manitoba,Prarie,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Serrated Blade or Curved Handle Hand Letter Openers,Wrap Bag,0.84,2/21/2011
8150,58278,9/10/2012,High,4,281.5455,0.1,Regular Air,-434.56,85.99,0.99,Logan Haushalter,Manitoba,Prarie,Corporate,Technology,Telephones and Communication,Accessory4,Wrap Bag,0.85,9/13/2012
8185,58502,2/12/2010,Critical,23,5186.31,0.03,Delivery Truck,1009.38,226.67,28.16,Harold Engle,Manitoba,Prarie,Consumer,Furniture,Chairs & Chairmats,Hon GuestStacker Chair,Jumbo Drum,0.59,2/14/2010
8225,58788,2/1/2010,Low,31,983.78,0.04,Regular Air,43.72,30.98,6.5,Christopher Schild,Manitoba,Prarie,Corporate,Technology,Computer Peripherals,Belkin ErgoBoard™ Keyboard,Small Box,0.64,2/3/2010
8245,58947,9/26/2011,Not Specified,48,410.15,0.01,Regular Air,102.58,8.01,2.87,Helen Abelman,Manitoba,Prarie,Home Office,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Wrap Bag,0.4,9/26/2011
8246,58947,9/26/2011,Not Specified,28,135.72,0.09,Regular Air,-67.79,4.98,5.02,Helen Abelman,Manitoba,Prarie,Home Office,Office Supplies,Paper,Xerox 1989,Small Box,0.38,9/27/2011
8263,59074,8/12/2010,Low,37,589.63,0.03,Regular Air,70.8,14.98,8.99,Jack Lebron,British Columbia,West,Corporate,Furniture,Office Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",Small Pack,0.39,8/14/2010
8292,59233,8/20/2010,High,3,336.84,0.08,Delivery Truck,-160.46,100.98,35.84,Jack Lebron,British Columbia,West,Corporate,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",Jumbo Box,0.62,8/22/2010
8293,59233,8/20/2010,High,30,397.17,0.1,Express Air,7.69,14.34,5,Jack Lebron,British Columbia,West,Corporate,Furniture,Office Furnishings,Nu-Dell Leatherette Frames,Small Pack,0.49,8/20/2010
8316,59425,5/17/2012,Medium,24,2094.12,0,Regular Air,717.12,83.1,6.13,Giulietta Baptist,British Columbia,West,Home Office,Technology,Computer Peripherals,"Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray",Small Box,0.45,5/19/2012
8317,59425,5/17/2012,Medium,46,1714.02,0.04,Regular Air,741.27,37.94,5.08,Giulietta Baptist,British Columbia,West,Home Office,Office Supplies,Paper,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",Wrap Bag,0.38,5/20/2012
8360,59750,7/9/2010,Low,34,223.59,0.04,Regular Air,-66.05,6.48,5.74,Jim Sink,British Columbia,West,Corporate,Office Supplies,Paper,Xerox 1994,Small Box,0.37,7/13/2010
7,35,10/22/2011,Not Specified,30,288.56,0.03,Regular Air,60.72,9.11,2.25,Julie Creighton,British Columbia,West,Corporate,Office Supplies,Pens & Art Supplies,Dixon Ticonderoga Core-Lock Colored Pencils,Wrap Bag,0.52,10/23/2011
8,35,10/22/2011,Not Specified,14,1892.848,0.01,Regular Air,48.99,155.99,8.99,Julie Creighton,British Columbia,West,Corporate,Technology,Telephones and Communication,CF 688,Small Box,0.58,10/24/2011
51,294,7/15/2010,Medium,35,6375.28,0.06,Regular Air,489.02,193.17,19.99,Sanjit Chand,British Columbia,West,Home Office,Office Supplies,Storage & Organization,Fellowes Staxonsteel® Drawer Files,Small Box,0.71,7/16/2010
76,450,3/4/2011,Not Specified,29,1000.78,0.05,Express Air,109.33,34.58,8.99,Matt Collins,British Columbia,West,Consumer,Office Supplies,Pens & Art Supplies,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Small Pack,0.56,3/5/2011
77,450,3/4/2011,Not Specified,35,543.72,0.05,Regular Air,-211.13,15.7,11.25,Matt Collins,British Columbia,West,Consumer,Office Supplies,Storage & Organization,Hanging Personal Folder File,Small Box,0.6,3/6/2011
164,1028,1/5/2009,High,6,165.75,0.03,Regular Air,-28.46,28.48,1.99,Matt Collins,British Columbia,West,Consumer,Technology,Computer Peripherals,"Memorex 4.7GB DVD+RW, 3/Pack",Small Pack,0.4,1/6/2009
165,1028,1/5/2009,High,11,2021.147,0.01,Regular Air,-60.39,205.99,5.99,Matt Collins,British Columbia,West,Consumer,Technology,Telephones and Communication,3285,Small Box,0.59,1/7/2009
333,2279,2/22/2010,Medium,49,4577.18,0,Delivery Truck,205.83,90.98,30,Rob Haberlin,British Columbia,West,Corporate,Furniture,Chairs & Chairmats,Office Star - Task Chair with Contemporary Loop Arms,Jumbo Drum,0.61,2/23/2010
334,2279,2/22/2010,Medium,39,845.9,0.04,Regular Air,52.53,20.98,5.42,Rob Haberlin,British Columbia,West,Corporate,Office Supplies,Storage & Organization,Acco Perma® 3000 Stacking Storage Drawers,Small Box,0.66,2/24/2010
353,2465,6/23/2011,Critical,28,1082.45,0.04,Regular Air,271.87,39.48,1.99,Rob Haberlin,British Columbia,West,Consumer,Technology,Computer Peripherals,"80 Minute CD-R Spindle, 100/Pack - Staples",Small Pack,0.54,6/25/2011
361,2530,3/20/2009,Medium,9,23.46,0.06,Regular Air,4.58,2.61,0.5,Rob Haberlin,British Columbia,West,Corporate,Office Supplies,Labels,Avery 479,Small Box,0.39,3/22/2009
431,2883,1/22/2011,Low,34,2154.34,0.1,Regular Air,177.66,64.98,6.88,Rob Haberlin,British Columbia,West,Consumer,Office Supplies,Storage & Organization,Fellowes Bankers Box™ Staxonsteel® Drawer File/Stacking System,Small Box,0.73,1/24/2011
485,3362,7/28/2011,Low,40,1699.52,0.04,Regular Air,734.75,40.98,1.99,Christina Vanderzanden,British Columbia,West,Small Business,Technology,Computer Peripherals,"Imation Printable White 80 Minute CD-R Spindle, 50/Pack",Small Pack,0.44,8/1/2011
486,3362,7/28/2011,Low,50,760.85,0.03,Regular Air,-109.1,15.14,4.53,Christina Vanderzanden,British Columbia,West,Small Business,Office Supplies,Storage & Organization,Eldon® Gobal File Keepers,Small Box,0.81,8/6/2011
